Offset,Endfire_Amplitude,Endfire_Phase,Endfire_Real,Endfire_Imag,Broadside_Amplitude,Broadside_Phase,Broadside_Real,Broadside_Imag,Oblique_Amplitude,Oblique_Phase,Oblique_Real,Oblique_Imag
2.52,3.71284208212609,-1.99616031843306,-1.53211306569987,-3.38198549386572,6.45464242511903,2.32399222449992,-4.41480551822731,4.70870481898964,3.04655644997412,2.9220935134745,-2.97345929196359,0.663359662561956
2.56,3.1390703330408,-2.14201819385277,-1.6971708232537,-2.64071462912471,6.63372310735341,2.11473544858564,-3.43302211199557,5.67632288049086,2.98051157557909,2.60728789489118,-2.56509646762464,1.51780412568307
2.6,2.58843478881638,-2.27241390879283,-1.67071568869201,-1.97704419361664,6.77473720392116,1.90769652990945,-2.23947844785946,6.39388774250585,2.9494967842365,2.2954255091278,-1.95509706827574,2.2084217744446
2.64,2.07008343626612,-2.37604402327625,-1.49253492308423,-1.43442843546734,6.87923213941143,1.70240119387414,-0.902729301498785,6.81974447000228,2.94698657518941,1.98929824789365,-1.19763211229151,2.69265801726747
2.68,1.59189348592967,-2.43303240828088,-1.20872403997992,-1.03591074215876,6.9488848363862,1.49848374173928,0.502054009423082,6.93072451053858,2.96851022804232,1.6901069137992,-0.353335015278419,2.94740688418991
2.72,1.17762691194883,-2.39981754907182,-0.86822954024405,-0.795602041974337,6.98540094172451,1.29565695060801,1.89780122648276,6.7226614388504,3.00790836592479,1.39880551706448,0.514785843119357,2.96352969843803
2.76,0.881849535330255,-2.2006750977556,-0.519450644411622,-0.712621660478081,6.99056098719525,1.09369033660865,3.21013742177774,6.20990826413711,3.06022692527294,1.11561843465197,1.34534338868306,2.74864330182951
2.8,0.80178782414132,-1.83204888027361,-0.207094422567924,-0.774580928685008,6.96613727994497,0.892394174205205,4.37159791261318,5.42367037101954,3.12078203185618,0.840324518794911,2.08225174502263,2.32454472116726
2.84,0.958523372585306,-1.53892286902494,0.030546281541838,-0.958036523560703,6.91392163053773,0.691609991234201,5.32524207750775,4.40954749709746,3.18580433122374,0.572460199027849,2.67789417952479,1.72575548676838
2.88,1.24318303597135,-1.43868926439607,0.163755968228377,-1.2323506172338,6.83569628429091,0.49120165291483,6.02748930520858,3.22430091130848,3.25189883029591,0.311277453002495,3.09562263671848,0.995975147037339
2.92,1.56820763950882,-1.46031608930604,0.172903710507534,-1.55864669104533,6.73323020125088,0.291049170325292,6.45005299822282,1.93215042456683,3.31674013922824,0.0563356422414609,3.31147835436518,0.186751866760753
2.96,1.89914368439413,-1.54486577028593,0.0492403340450183,-1.89850523398732,6.60827496578795,0.0910442696840181,6.58090568840939,0.600814733275272,3.37797413084775,-0.193282375056461,3.31507301122721,-0.648845250356023
3,2.22149111862078,-1.66321939778417,-0.205024852339611,-2.21200985532029,6.46255871721628,-0.108913700570315,6.42426652894969,-0.702470453816301,3.43413608147772,-0.438232514412511,3.10962083830504,-1.4572401545683
3.04,2.5280599249258,-1.80120060724317,-0.577335924971827,-2.46125378897683,6.29778331949573,-0.308921801021128,5.9996584130204,-1.91472548068704,3.48391933506378,-0.679013114683773,2.71116124402428,-2.18798963483193
3.08,2.81579121614389,-1.95140288892478,-1.04602052234725,-2.61429172812475,6.1156219746493,-0.509075702780099,5.34013270517341,-2.98057290263982,3.52639722930062,-0.916182944534093,2.14705609141308,-2.79743231538229
3.12,3.08303191047599,-2.10963868585254,-1.58203540716018,-2.64617643620087,5.91771693234837,-0.709473175815604,4.48980244614177,-3.85500294241418,3.56091429502022,-1.15021697057594,1.45388351949079,-3.25058968930753
3.16,3.32877784909485,-2.27340788486694,-2.15109924689881,-2.54038067986196,5.70567802313787,-0.910217044483304,3.50085784184792,-4.50541408473077,3.58695804719686,-1.38152010962582,0.674879297474554,-3.52289738229636
3.2,3.55260291259048,-2.44110653204902,-2.71606769932326,-2.28997024156194,5.48108170319769,-1.11141854561387,2.43025944914226,-4.91285005337872,3.60424425355305,-1.61045556827939,-0.142904125090499,-3.60141014747033
3.24,3.75422760328527,-2.61171074325908,-3.23939821872489,-1.89750469769935,5.24547027002843,-1.31320116027744,1.33631399483848,-5.07239817649905,3.61252251338883,-1.83734235959777,-0.951542111943206,-3.4849514370992
3.28,3.9339725583546,-2.7843164164527,-3.68555345155439,-1.37580370897251,5.00035219818094,-1.51570530470148,0.275335189426641,-4.99276603090074,3.61207243583856,-2.06242058030415,-1.70510913106388,-3.18428486993663
3.32,4.09134909758716,-2.95882074335666,-4.0232021953234,-0.743627281554561,4.74720355446072,-1.71909409700028,-0.701422117410242,-4.69509835900082,3.60214559289697,-2.28604737595378,-2.36231215636682,-2.71936282027769
3.36,4.22720350743766,-3.13441809968317,-4.22709471189473,-0.0303280392514297,4.48746706490656,-1.92356084095586,-1.55039026715297,-4.2111341320526,3.58362016799091,-2.50832177650384,-2.88874248952385,-2.12073108565202
