Offset,Endfire_Amplitude,Endfire_Phase,Endfire_Real,Endfire_Imag,Broadside_Amplitude,Broadside_Phase,Broadside_Real,Broadside_Imag,Oblique_Amplitude,Oblique_Phase,Oblique_Real,Oblique_Imag
0.1,10083.8305984607,-1.58302066043005,-123.265039497622,-10083.0771725941,4833.5776846123,1.60723900945526,-176.109550691272,4830.36837718795,2630.61660236666,-1.62772905884666,-149.687295094447,-2626.3543977031
0.119148936170213,6407.63599122198,-1.59186266885227,-134.97546757559,-6406.21421895616,2853.94447096722,1.62942044622611,-167.214163177398,2849.04167519488,1784.99265257757,-1.65554504327339,-151.094815376494,-1778.58627188064
0.138297872340426,4325.53463010578,-1.60336398551121,-140.847634120827,-4323.24088852413,1800.78944610856,1.6605958977481,-161.492869848763,1793.53357431747,1273.85525825065,-1.68974809798674,-151.170251984795,-1264.85365710333
0.157446808510638,3065.63590354601,-1.6176656773555,-143.631763529277,-3062.26932349456,1197.32491252448,1.70247552031271,-157.207543787131,1186.95944931921,949.643540098887,-1.72986216882501,-150.419653658204,-937.654937087675
0.176595744680851,2260.03761769077,-1.63483803713062,-144.637759011734,-2255.40460938729,831.876423624241,1.75648708140511,-153.585565159007,817.575597945931,734.215468582261,-1.7753087676399,-149.111662085371,-718.914505720678
0.195744680851064,1720.74751277065,-1.65489117446159,-144.535501484586,-1714.66658319248,601.348068416572,1.82333031040822,-150.251848494343,582.274747359333,585.066417505133,-1.825466669553,-147.393674989464,-566.195917916573
0.214893617021277,1345.58514513718,-1.67778696987902,-143.690515953153,-1337.89103384355,451.59821162947,1.90237593455651,-147.011926717753,426.999342095125,478.077290893205,-1.87971942704689,-145.351221335453,-455.445845874215
0.234042553191489,1075.9720713404,-1.70345080171168,-142.314262665494,-1066.51889291589,352.313648167712,1.99110935821008,-143.760265988596,321.648709943209,398.958088471212,-1.93748588902103,-143.037264327045,-372.43509148634
0.253191489361702,876.752457677017,-1.73178216131998,-140.535854151131,-865.41582244647,285.529435613098,2.08501170787198,-140.438180952719,248.604456782708,338.896248583005,-1.99823672869376,-140.487017551925,-308.405682831881
0.272340425531915,725.977048420703,-1.76266373227572,-138.438280086329,-712.655258480827,240.053943263809,2.17822713445636,-137.013125843109,197.112402002524,292.257555032506,-2.0615012045791,-137.725702964719,-257.771428239152
0.291489361702128,609.463579521023,-1.79596875800154,-136.077641696289,-594.078050590118,208.643360175161,2.26489633945679,-133.467893473529,160.369489482635,255.322301957696,-2.12686761707709,-134.772767584909,-216.854280553742
0.31063829787234,517.768908738959,-1.83156685033142,-133.493821566645,-500.263972778637,186.509918531251,2.34048690967243,-129.79469026166,133.937627612308,225.563644911854,-2.19398026922154,-131.644255914153,-183.163172583164
0.329787234042553,444.436769337023,-1.86932837327916,-130.716631150257,-424.779006401514,170.478308180852,2.40245314856067,-125.99173907127,114.843089674574,201.220935677157,-2.262534646908,-128.354185110764,-154.96795836347
0.348936170212766,384.948322879767,-1.90912746989483,-127.769470427635,-363.125561912938,158.45899931411,2.45011062141756,-122.061252361394,101.046054527612,181.039400573897,-2.33227145236747,-124.915361394514,-131.039753692663
0.368085106382979,336.073536351751,-1.95084444938826,-124.671572759062,-312.093609004981,149.092018757184,2.48407598369412,-118.008176452152,91.1180571979583,164.106409970509,-2.40297140587655,-121.339874605607,-110.487775903511
0.387234042553191,295.459833954583,-1.99436717084971,-121.439411873026,-269.349183634188,141.499698848632,2.50566375753838,-113.83938709751,84.040220844051,149.746055820658,-2.47444968528274,-117.639399485268,-92.6544813950685
0.406382978723404,261.364480013182,-2.03959173461459,-118.087603444358,-233.166698577067,135.117562441368,2.5164382910827,-109.563155208014,79.0738306961396,137.449517866351,-2.54655069627803,-113.825379326186,-77.0464339404638
0.425531914893617,232.476367809066,-2.08642306056014,-114.629492563526,-202.250688563289,129.581824187234,2.51794848122315,-105.188779855838,75.6754236997143,126.828004167768,-2.6191440238655,-109.909136209682,-63.2876324317872
0.44468085106383,207.795165992814,-2.13477513680131,-111.077540080895,-175.614951241511,124.656411948746,2.51159969634616,-100.726327164338,73.4399622543355,117.580404994376,-2.69212084314021,-105.901933622616,-51.0874944935879
0.463829787234043,186.547810594001,-2.18457106330482,-107.443578303821,-152.499059402628,120.186353482136,2.49860973184093,-96.1864372819405,72.0619792008255,109.470666297927,-2.76539034306204,-101.815007792881,-40.2185401009012
