Offset,Endfire_Amplitude,Endfire_Phase,Endfire_Real,Endfire_Imag,Broadside_Amplitude,Broadside_Phase,Broadside_Real,Broadside_Imag,Oblique_Amplitude,Oblique_Phase,Oblique_Real,Oblique_Imag
0.2,2876.48363622628,-1.57792604665879,-20.5083487685038,-2876.41052652579,1298.63676845794,1.60952169401748,-50.277617042826,1297.66313718753,790.166750170214,-1.61560310769963,-35.3929829056649,-789.373694669133
0.238297872340426,1757.6404450817,-1.58676451357058,-28.0651381872817,-1757.41636563608,752.130740313425,1.63172033850727,-45.7944802621837,750.735316940623,504.693465640305,-1.64403453304388,-36.9298092247327,-503.340524347729
0.276595744680851,1158.1125183021,-1.59833304882183,-31.8865923558402,-1157.67346444322,468.958129812573,1.66302089001417,-43.1881759823212,466.965211737048,347.388151495357,-1.67906374731434,-37.5373841690807,-345.354126353087
0.314893617021277,807.793891652989,-1.61277335581751,-33.8988302298366,-807.082301070299,309.399608368342,1.70513311756646,-41.4388507137117,306.61203386366,253.05446771784,-1.72020826740593,-37.6688404717741,-250.23513360332
0.353191489361702,588.986225886588,-1.63015259364234,-34.9394988789631,-587.948982227382,213.861538695734,1.75946490835966,-40.1100030642038,210.066526099464,192.63149949527,-1.76685058041257,-37.5247509715835,-188.941228063959
0.391489361702128,444.904001847181,-1.65047566068008,-35.4121559766143,-443.492446461859,154.075016741192,1.82666537280119,-38.9942693147562,149.058906960996,151.84484293815,-1.81832434803033,-37.2032126456852,-147.216769750431
0.429787234042553,345.867520913793,-1.67369835469291,-35.5276923096331,-344.037970436702,115.464107143883,1.90601707627908,-37.9851094671748,109.037110642666,123.115328177499,-1.87397205084675,-36.7564008884039,-117.500429897018
0.468085106382979,275.332106208173,-1.6997396046865,-35.4039271886992,-273.046389188075,89.975631934845,1.99488957553948,-37.0244800899047,82.0048914159817,102.155185932874,-1.93317760396681,-36.214203639302,-95.5207488860467
0.506382978723404,223.571723513271,-1.72849290427886,-35.1105495499672,-220.797565351147,72.8845736559096,2.08865555681202,-36.0794090716572,63.3280136909704,86.4069874324489,-1.99538456066497,-35.5949793108122,-78.7347758300882
0.54468085106383,184.609555343225,-1.75983524596373,-34.6909087373697,-181.320789693291,61.27085606135,2.18140590130502,-35.1306863253502,50.1991302793237,74.2764173620653,-2.06010054832458,-34.91079753136,-65.5608297069837
0.582978723404255,154.630769815777,-1.79363506863517,-34.1732549286925,-150.807372569773,53.2573080270598,2.26730926473351,-34.1670514808881,40.8528267246157,64.730981052681,-2.12689815834617,-34.1701532047903,-54.9772729225787
0.621276595744681,131.115813768047,-1.82976682261734,-33.5768604720004,-126.743643078859,47.6107312043366,2.34192439025147,-33.1820441250983,34.1428421999637,57.0781474524561,-2.1954330832219,-33.3794522985494,-46.3004004394475
0.659574468085106,112.371409579048,-1.86807083777821,-32.9153111233156,-107.442617170458,43.5175895094856,2.40281507561155,-32.1722175840507,29.3040784267411,50.8478554863319,-2.26532369019246,-32.5437643536831,-39.0692693718585
0.697872340425532,97.2061812631256,-1.90841615918142,-32.1987927862527,-91.7184791569702,40.4448330859993,2.44938805420353,-31.136083970251,25.8133453537473,45.7022791427906,-2.33630963982327,-31.6674383782518,-32.9525669016115
0.736170212765958,84.7574826313676,-1.9507584493332,-31.4353038379691,-78.7124674662226,38.0466432615697,2.4823181788839,-30.0734690552291,23.3052252179061,41.3923049502884,-2.40833448547499,-30.7543864465991,-27.7036211241583
0.774468085106383,74.4367976283627,-1.99489920887771,-30.6309883687231,-67.8423127017422,36.1003021693049,2.50294853539035,-28.9851039717107,21.5196553054234,37.7487319462517,-2.48102430833978,-29.8080461702169,-23.1613286981594
0.812765957446808,65.7847155227068,-2.04076552394037,-29.791188798002,-58.6524838894762,34.4626987083669,2.51285215466793,-27.872358776156,20.2684291082687,34.6353157206771,-2.5542904490252,-28.831773787079,-19.1920273906038
0.851063829787234,58.4661264496994,-2.08823173198022,-28.9204390988769,-50.8123621214405,33.0416012678792,2.51357522283892,-26.7370635078892,19.4133162885844,31.9517514216199,-2.62795249446905,-27.828751303383,-15.699522916428
0.88936170212766,52.2164826022143,-2.13727819446745,-28.0228524284514,-44.05996819246,31.7770890173754,2.50651568438853,-25.5813840609577,18.851423711327,29.6179206075889,-2.70200941596066,-26.8021182447045,-12.6042722405665
0.927659574468085,46.8428284094532,-2.18777642179156,-27.1020744189734,-38.2063886750096,30.629773762162,2.49288131755265,-24.4077339986009,18.5052846985602,27.5744168619487,-2.7762865805252,-25.7549042087872,-9.85055198822471
0.965957446808511,42.1894137006782,-2.23966290371638,-26.1615367479878,-33.0986498726255,29.5733405334108,2.47369100142113,-23.2187093639587,18.3159494915523,25.7727420768192,-2.85071884556881,-24.6901230559733,-7.39135019053662
1.00425531914894,38.1336267296011,-2.29288196346716,-25.2044675031937,-28.6165739639286,28.5898716609834,2.44979309379064,-22.0170395838286,18.2381668364895,24.1742738571016,-2.92525090294775,-23.6107535435112,-5.18920356371955
1.04255319148936,34.5773829595034,-2.34740033813157,-24.2339431457383,-24.6639699143767,27.6668874576141,2.42189005107867,-20.8055490367411,18.2369347992487,22.7478715291492,-2.99985178746116,-22.5197460912397,-3.21351755756399
1.08085106382979,31.4432292073846,-2.40315348123123,-23.2529001961429,-21.1655213839949,26.7954711560123,2.39056272999293,-19.5871262047835,18.2850146707781,21.4683789616086,-3.07445503182375,-21.4200132004632,-1.44025335660838
1.11914893617021,28.6669744330034,-2.46012546266442,-22.2641862784728,-18.0582787801034,25.9690699573222,2.3562921218113,-18.3646981806002,18.3611125802266,20.3150065265754,3.13413913385472,-20.3144422295365,0.151416900061585
1.15744680851064,26.1966866359369,-2.51829125824061,-21.2705516039512,-15.2915017302135,25.1827211283293,2.31947781272608,-17.1412090595701,18.4485336925002,19.2706396370394,3.05958776942824,-19.2058803317606,1.57851598114334
1.19574468085106,23.9876890820222,-2.57775857572256,-20.2746893659796,-12.819758133787,24.4325545140005,2.28045297225506,-15.9196012865004,18.5341850362637,18.3213082956701,2.9850032062017,-18.09714532624,2.85721345123837
1.23404255319149,22.0122941756907,-2.63795410133664,-19.2790791537973,-10.6234740955475,23.7154534537407,2.23949699971471,-14.7027990629755,18.6078056801524,17.4536357100211,2.91082000906154,-16.9909391083864,3.99216579230244
1.27234042553191,20.2297471237787,-2.69968084777756,-18.2863905611507,-8.65162348562935,23.0288355126722,2.19684540670596,-13.4936935692208,18.6613905947462,16.6596007223481,2.83645929261962,-15.8900420651858,5.00488355455842
1.31063829787234,18.6227861517266,-2.76226177967263,-17.2989410800598,-6.89599895312935,22.3705361379834,2.15269684420484,-12.2951298263863,18.6887845953964,15.9285814341722,2.76239321748125,-14.7970354532231,5.89639282113351
1.34893617021277,17.1649515029382,-2.8263699028426,-16.3191887432812,-5.32161994691308,21.738647028463,2.10722141915391,-11.1098938939498,18.6852624357615,15.2556671018495,2.68823168061964,-13.7145413186155,6.68182124442422
1.38723404255319,15.8433442986261,-2.89120726602368,-15.3493013464393,-3.92562182857743,21.1315194382248,2.06056368490762,-9.94070221904871,18.6473470810266,14.6314171797454,2.61442667416172,-12.645001782744,7.3608626262246
1.42553191489362,14.6383163045636,-2.9577310876848,-14.3915878438209,-2.67628540444369,20.5476591682046,2.01284845991112,-8.79019073895225,18.5725292856289,14.0542291481145,2.54051399508355,-11.5908892913866,7.94812194059259
1.46382978723404,13.5395567493016,-3.02527926626996,-13.4480729527429,-1.57128317793555,19.9857221971202,1.96418335682998,-7.66090551088506,18.4591337416942,13.5165497487502,2.46683242173159,-10.554489231814,8.44392528187934
1.50212765957447,12.5348974136008,-3.09416666494564,-12.52080315711,-0.594257074337226,19.4444811805157,1.91466176976089,-6.55529375215045,18.3061730627252,13.0154661967139,2.39325971981799,-9.53804845463025,8.85595799419398
1.54042553191489,11.6146156278196,3.11907365139458,-11.6116708347666,0.261527449845348,18.9228070862021,1.86436510493209,-5.47569565119999,18.113237842999,12.5460162301909,2.31990694580266,-8.54368324298328,9.18738264642217
1.57872340425532,10.7700998965436,3.04757762602613,-10.7225374287556,1.01106027044082,18.419659407266,1.81336455219816,-4.42433688511917,17.8804109518394,12.1069761545004,2.24662396496657,-7.57343715693741,9.44573561114009
1.61702127659574,9.99404783860185,2.97465136356525,-9.85510694195972,1.66068039152622,17.9340726297027,1.76172266543453,-3.40332174410013,17.6081902021072,11.6948204900452,2.17347403851034,-6.62921434302993,9.63443529681673
1.65531914893617,9.2795790788129,2.90040517171786,-9.01098187126377,2.21648225702298,17.4651443582821,1.70949464230794,-2.41462690621922,17.2974230554553,11.3063813450686,2.10049412070792,-5.71280438874149,9.75695265623912
1.6936170212766,8.62159097845023,2.8244700345694,-8.19168926957599,2.68850477224944,17.0120391381876,1.65672926551524,-1.4600959616107,16.9492653357635,10.9407377832132,2.02761351035881,-4.82589261559334,9.81888505400646
1.73191489361702,8.01435446033866,2.74704139519407,-7.39860480192082,3.08066947284909,16.5739692594749,1.60346989724195,-0.541434404368979,16.5651231749053,10.5948264657329,1.95488356817133,-3.9700196031449,9.8228963238772
1.77021276595745,7.45504465625176,2.6675675151562,-6.6330375709583,3.40301387140335,16.1502077674018,1.54975513751614,0.339794504266576,16.1466327952647,10.2688070520391,1.8822316488702,-3.14662153334586,9.77482333333402
1.80851063829787,6.93786596614667,2.58648945150882,-5.89611801519601,3.65647049968919,15.7400564511504,1.49561947978511,1.18217356064616,15.6955994711228,9.95896435975882,1.80973172800451,-2.35697222727492,9.67603498540601
1.8468085106383,6.46130584368602,2.50323594686523,-5.18891992116656,3.85014068020533,15.3429002893424,1.44109405406271,1.98443418170708,15.2140267604331,9.66580582593994,1.73732903004102,-1.60224286972974,9.53208372031922
1.88510638297872,6.02079827585984,2.41804281589052,-4.51234921350235,3.98606528471393,14.958064149521,1.38620604766658,2.74545976415826,14.7039495981377,9.38667346091544,1.66505274390889,-0.883444724672045,9.34500744142579
1.92340425531915,5.62211834169458,2.32934934654949,-3.86729723063273,4.08071400345074,14.5850411046111,1.33098103782981,3.46428571596251,14.1676444231698,9.12640405016358,1.59287754653899,-0.201505757335113,9.12417921331026
1.96170212765957,5.24000513472023,2.24085804716791,-3.25422325420299,4.1070287098703,14.2232729777608,1.27544140228383,4.14010211054906,13.6073894893227,8.86827764399632,1.52082903705039,0.442939428173034,8.85720909959648
2,4.89469330280256,2.1487222933439,-2.67391176383654,4.09978272689136,13.8722561710107,1.21960760520662,4.77225335229953,13.0255552363655,8.62670617584777,1.44887556691571,1.04917079423149,8.56266898162844
